session_id,step_id,interface_option,task_type,task_completion_time_sec,total_interactions,selected_accommodation,total_navigations,total_filters,total_resets,total_hovers,total_scrolls
e8f6bcce-ec36-44ad-8e81-adba2ff59ec2,benchmark-goal,benchmark,goal,69.305,1,"{'id': '39', 'versionBenchmark': {'name': 'Premier Suites', 'location': {'lat': 39.466169, 'lng': -0.381817}, 'images': ['/images/luxury_hotel/room/room10.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Opulent Sanctuary', 'location': {'lat': 39.474594, 'lng': -0.380414}, 'images': ['/images/luxury_hotel/room/room8.jpg', '/images/luxury_hotel/bathroom/bathroom1.jpg', '/images/luxury_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym5.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Luxury Hotel', 'location': {'lat': 39.474454, 'lng': -0.380667}, 'images': ['/images/luxury_hotel/room/room5.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'price': 43.25, 'rating': 4.02, 'distance': 0.63, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",1,0,0,3,0
e8f6bcce-ec36-44ad-8e81-adba2ff59ec2,multi-exploratory,multi,exploratory,149.706,31,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",5,23,2,124,6
ea8bf447-a6ca-4b46-a65f-969e330b3591,benchmark-exploratory,benchmark,exploratory,198.635,3,"{'id': '157', 'versionBenchmark': {'name': 'Comfy Villa', 'location': {'lat': 39.470103, 'lng': -0.414649}, 'images': ['/images/guesthouse_bnb/room/room2.jpg', '/images/guesthouse_bnb/bathroom/bathroom7.jpg', '/images/guesthouse_bnb/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Quiet Cottage', 'location': {'lat': 39.492408, 'lng': -0.401351}, 'images': ['/images/guesthouse_bnb/room/room5.jpg', '/images/guesthouse_bnb/bathroom/bathroom1.jpg', '/images/guesthouse_bnb/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Quiet Villa', 'location': {'lat': 39.448214, 'lng': -0.350078}, 'images': ['/images/guesthouse_bnb/room/room5.jpg', '/images/guesthouse_bnb/bathroom/bathroom6.jpg', '/images/guesthouse_bnb/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg']}, 'price': 91.4, 'rating': 4.78, 'distance': 3.3, 'type': 'Guesthouse / Bed & Breakfast (B&B)', 'features': ['Private bathroom', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', '24h reception', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Shared kitchen', 'Family-friendly', 'Private room']}",3,0,1,18,0
ea8bf447-a6ca-4b46-a65f-969e330b3591,benchmark-goal,benchmark,goal,42.112,1,"{'id': '77', 'versionBenchmark': {'name': 'Elegant Inn', 'location': {'lat': 39.47135, 'lng': -0.365537}, 'images': ['/images/midrange_hotel/room/room2.jpg', '/images/midrange_hotel/bathroom/bathroom8.jpg', '/images/midrange_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.46501, 'lng': -0.385217}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom4.jpg', '/images/midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym4.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Civic Commons', 'location': {'lat': 39.477801, 'lng': -0.380227}, 'images': ['/images/midrange_hotel/room/room2.jpg', '/images/midrange_hotel/bathroom/bathroom5.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym4.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'price': 28.26, 'rating': 4.83, 'distance': 0.94, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', '24h reception', 'Swimming pool', 'Gym', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,0,0,5,0
ea8bf447-a6ca-4b46-a65f-969e330b3591,multi-exploratory,multi,exploratory,68.257,25,"{'id': '237', 'versionBenchmark': {'name': 'Stylish Boutique', 'location': {'lat': 39.47026, 'lng': -0.3612}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom1.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym4.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Elegant Boutique', 'location': {'lat': 39.469836, 'lng': -0.391407}, 'images': ['/images/upper_midrange_hotel/room/room8.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym5.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.479355, 'lng': -0.367387}, 'images': ['/images/upper_midrange_hotel/room/room3.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 161.71, 'rating': 4.88, 'distance': 1.3, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",3,14,0,194,19
ea8bf447-a6ca-4b46-a65f-969e330b3591,multi-goal,multi,goal,64.719,10,"{'id': '127', 'versionBenchmark': {'name': 'Grand Sanctuary', 'location': {'lat': 39.460721, 'lng': -0.375785}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom7.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Premier Palace', 'location': {'lat': 39.479055, 'lng': -0.377298}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Palace', 'location': {'lat': 39.476149, 'lng': -0.38499}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom2.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 60.14, 'rating': 4.76, 'distance': 1.02, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Sea view', 'Bar', 'Private room']}",2,8,0,136,4
ea8bf447-a6ca-4b46-a65f-969e330b3591,single-exploratory,single,exploratory,66.746,8,"{'id': '118', 'versionBenchmark': {'name': 'Boutique Boutique', 'location': {'lat': 39.472886, 'lng': -0.373914}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym4.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Artisan Residence', 'location': {'lat': 39.473071, 'lng': -0.37435}, 'images': ['/images/upper_midrange_hotel/room/room4.jpg', '/images/upper_midrange_hotel/bathroom/bathroom4.jpg', '/images/upper_midrange_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Villa', 'location': {'lat': 39.472961, 'lng': -0.374077}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym5.jpg', '/images/features/pool/pool4.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'price': 270.85, 'rating': 4.19, 'distance': 0.39, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",1,9,0,11,7
ea8bf447-a6ca-4b46-a65f-969e330b3591,single-goal,single,goal,49.168,5,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,1,0,14,4
ee00ff96-5c73-4e53-9c90-f7e2d5faf1ef,multi-exploratory,multi,exploratory,31.482,15,"{'id': '87', 'versionBenchmark': {'name': 'Royal Retreat', 'location': {'lat': 39.463646, 'lng': -0.363529}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Palatial Resort', 'location': {'lat': 39.468266, 'lng': -0.391259}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Grand Retreat', 'location': {'lat': 39.459046, 'lng': -0.381967}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 75.71, 'rating': 2.57, 'distance': 1.3, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",2,8,2,47,13
ee00ff96-5c73-4e53-9c90-f7e2d5faf1ef,multi-goal,multi,goal,23.681,5,"{'id': '67', 'versionBenchmark': {'name': 'Premier Villa', 'location': {'lat': 39.485367, 'lng': -0.419826}, 'images': ['/images/luxury_hotel/room/room7.jpg', '/images/luxury_hotel/bathroom/bathroom3.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Serene Estate', 'location': {'lat': 39.433107, 'lng': -0.370066}, 'images': ['/images/luxury_hotel/room/room7.jpg', '/images/luxury_hotel/bathroom/bathroom1.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym5.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Premier Estate', 'location': {'lat': 39.448006, 'lng': -0.337648}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom6.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym5.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 101.89, 'rating': 2.73, 'distance': 4.12, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",3,0,0,53,2
ef3f11c5-9736-4501-9017-68b08bff1c93,benchmark-exploratory,benchmark,exploratory,21.953,1,"{'id': '34', 'versionBenchmark': {'name': 'Colorful Inn', 'location': {'lat': 39.473409, 'lng': -0.359466}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom5.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Charming Place', 'location': {'lat': 39.476926, 'lng': -0.39119}, 'images': ['/images/hostel_private_room/room/room9.jpg', '/images/hostel_private_room/bathroom/bathroom1.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Quiet Nook', 'location': {'lat': 39.458974, 'lng': -0.366047}, 'images': ['/images/hostel_private_room/room/room4.jpg', '/images/hostel_private_room/bathroom/bathroom4.jpg', '/images/hostel_private_room/reception/reception6.jpg', '/images/features/pool/pool5.jpg']}, 'price': 15.7, 'rating': 4.57, 'distance': 1.5, 'type': 'Hostel (Private Room)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Bar', 'Self check-in', 'Lockers', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception']}",1,0,0,2,0
ef3f11c5-9736-4501-9017-68b08bff1c93,benchmark-goal,benchmark,goal,19.929,1,"{'id': '204', 'versionBenchmark': {'name': 'Breezy Lounge', 'location': {'lat': 39.47262, 'lng': -0.386522}, 'images': ['/images/hostel_dormitory_bed/room/room3.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom10.jpg', '/images/hostel_dormitory_bed/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Cheerful Commons', 'location': {'lat': 39.476093, 'lng': -0.383577}, 'images': ['/images/hostel_dormitory_bed/room/room6.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom4.jpg', '/images/hostel_dormitory_bed/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Youth Camp', 'location': {'lat': 39.463825, 'lng': -0.368859}, 'images': ['/images/hostel_dormitory_bed/room/room1.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom5.jpg', '/images/hostel_dormitory_bed/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool3.jpg']}, 'price': 16.34, 'rating': 3.65, 'distance': 0.93, 'type': 'Hostel (Dormitory Bed)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Free Wi-Fi', 'Rooftop terrace', 'Bar', 'Self check-in', 'Common room', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Lockers', '24h reception']}",1,0,0,4,0
ef3f11c5-9736-4501-9017-68b08bff1c93,multi-exploratory,multi,exploratory,150.432,10,"{'id': '237', 'versionBenchmark': {'name': 'Stylish Boutique', 'location': {'lat': 39.47026, 'lng': -0.3612}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom1.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym4.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Elegant Boutique', 'location': {'lat': 39.469836, 'lng': -0.391407}, 'images': ['/images/upper_midrange_hotel/room/room8.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym5.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.479355, 'lng': -0.367387}, 'images': ['/images/upper_midrange_hotel/room/room3.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 161.71, 'rating': 4.88, 'distance': 1.3, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",5,19,7,73,5
ef3f11c5-9736-4501-9017-68b08bff1c93,multi-goal,multi,goal,31.38,3,"{'id': '65', 'versionBenchmark': {'name': 'Elegant Collection', 'location': {'lat': 39.466522, 'lng': -0.382892}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Executive Haven', 'location': {'lat': 39.465955, 'lng': -0.382345}, 'images': ['/images/upper_midrange_hotel/room/room1.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Executive Residence', 'location': {'lat': 39.4732, 'lng': -0.369642}, 'images': ['/images/upper_midrange_hotel/room/room6.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym5.jpg']}, 'price': 15.37, 'rating': 2.57, 'distance': 0.68, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",2,2,0,23,1
ef3f11c5-9736-4501-9017-68b08bff1c93,single-exploratory,single,exploratory,78.632,7,"{'id': '17', 'versionBenchmark': {'name': 'Minimal Apartment', 'location': {'lat': 39.471799, 'lng': -0.367815}, 'images': ['/images/entire_apartment_house/balcony/balcony9.jpg', '/images/entire_apartment_house/bathroom/bathroom5.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room3.jpg', '/images/entire_apartment_house/room/room10.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Stylish Cabin', 'location': {'lat': 39.471707, 'lng': -0.384819}, 'images': ['/images/entire_apartment_house/balcony/balcony4.jpg', '/images/entire_apartment_house/bathroom/bathroom8.jpg', '/images/entire_apartment_house/kitchen/kitchen10.jpg', '/images/entire_apartment_house/living_room/living_room8.jpg', '/images/entire_apartment_house/room/room8.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionMultiAxisCarousel': {'name': 'Airy Suite', 'location': {'lat': 39.46317, 'lng': -0.374683}, 'images': ['/images/entire_apartment_house/balcony/balcony8.jpg', '/images/entire_apartment_house/bathroom/bathroom6.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room7.jpg', '/images/entire_apartment_house/room/room4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'price': 33.6, 'rating': 4.01, 'distance': 0.76, 'type': 'Entire Apartment / House', 'features': ['Washer', 'Garden', 'Balcony', 'Parking', 'Air conditioning', 'Free Wi-Fi', 'Kitchen', 'Swimming pool', 'Private beach', 'Luggage storage', 'Terrace', 'Pet-friendly', 'Self check-in', 'Non-smoking rooms', 'Tea/coffee maker', 'Washing machine', 'Sea view', 'Entire place', 'TV']}",3,2,0,15,4
